datetime,ghi,temp_air,wind_speed,relative_humidity
2024-10-29 00:30:00+05:30,0.0,21.65,1.85,96.31
2024-10-29 01:30:00+05:30,0.0,21.13,1.92,98.31
2024-10-29 02:30:00+05:30,0.0,20.76,1.95,99.7
2024-10-29 03:30:00+05:30,0.0,20.64,1.86,99.68
2024-10-29 04:30:00+05:30,0.0,20.39,1.82,100.0
2024-10-29 05:30:00+05:30,0.0,20.17,1.9,100.0
2024-10-29 06:30:00+05:30,0.0,20.12,2.0,100.0
2024-10-29 07:30:00+05:30,0.0,20.15,2.02,100.0
2024-10-29 08:30:00+05:30,0.0,20.16,1.91,99.57
2024-10-29 09:30:00+05:30,0.0,20.01,1.79,99.38
2024-10-29 10:30:00+05:30,0.0,19.85,1.59,98.87
2024-10-29 11:30:00+05:30,72.07,20.76,1.45,96.83
2024-10-29 12:30:00+05:30,197.38,23.13,2.02,90.46
2024-10-29 13:30:00+05:30,297.65,25.23,2.41,79.19
2024-10-29 14:30:00+05:30,443.5,26.71,2.32,71.49
2024-10-29 15:30:00+05:30,543.05,27.99,1.93,66.68
2024-10-29 16:30:00+05:30,679.78,28.84,1.7,63.98
2024-10-29 17:30:00+05:30,701.78,29.25,1.8,62.71
2024-10-29 18:30:00+05:30,624.58,29.17,2.1,62.94
2024-10-29 19:30:00+05:30,563.0,28.67,2.47,65.18
2024-10-29 20:30:00+05:30,354.08,28.01,2.59,69.47
2024-10-29 21:30:00+05:30,138.3,27.1,2.36,75.54
2024-10-29 22:30:00+05:30,8.07,25.27,1.95,86.8
2024-10-29 23:30:00+05:30,0.0,23.79,1.88,92.53
2024-10-30 00:30:00+05:30,0.0,23.15,1.89,94.87
2024-10-30 01:30:00+05:30,0.0,22.62,1.85,96.82
2024-10-30 02:30:00+05:30,0.0,22.12,1.78,98.86
2024-10-30 03:30:00+05:30,0.0,21.73,1.72,100.0
2024-10-30 04:30:00+05:30,0.0,21.46,1.69,100.0
2024-10-30 05:30:00+05:30,0.0,21.23,1.68,100.0
2024-10-30 06:30:00+05:30,0.0,21.04,1.66,100.0
2024-10-30 07:30:00+05:30,0.0,20.92,1.62,100.0
2024-10-30 08:30:00+05:30,0.0,20.84,1.56,100.0
2024-10-30 09:30:00+05:30,0.0,20.71,1.54,100.0
2024-10-30 10:30:00+05:30,0.0,20.59,1.51,100.0
2024-10-30 11:30:00+05:30,88.95,21.43,1.49,97.59
2024-10-30 12:30:00+05:30,283.77,23.53,1.96,89.97
2024-10-30 13:30:00+05:30,514.8,25.49,1.74,80.82
2024-10-30 14:30:00+05:30,683.6,27.04,1.24,74.22
2024-10-30 15:30:00+05:30,800.12,28.19,1.0,69.83
2024-10-30 16:30:00+05:30,833.0,29.03,0.89,66.14
2024-10-30 17:30:00+05:30,774.33,29.47,1.03,64.46
2024-10-30 18:30:00+05:30,704.33,29.52,1.28,64.13
2024-10-30 19:30:00+05:30,548.2,29.26,1.64,64.67
2024-10-30 20:30:00+05:30,334.1,28.63,1.88,67.44
2024-10-30 21:30:00+05:30,123.6,27.71,1.83,73.55
2024-10-30 22:30:00+05:30,7.18,25.81,1.68,85.12
2024-10-30 23:30:00+05:30,0.0,24.39,1.73,90.99
2024-10-31 00:30:00+05:30,0.0,23.67,1.8,93.47
2024-10-31 01:30:00+05:30,0.0,23.1,1.72,95.7
2024-10-31 02:30:00+05:30,0.0,22.58,1.63,97.74
2024-10-31 03:30:00+05:30,0.0,22.26,1.58,99.13
2024-10-31 04:30:00+05:30,0.0,22.03,1.56,100.0
2024-10-31 05:30:00+05:30,0.0,21.93,1.49,100.0
2024-10-31 06:30:00+05:30,0.0,21.81,1.44,100.0
2024-10-31 07:30:00+05:30,0.0,21.68,1.4,100.0
2024-10-31 08:30:00+05:30,0.0,21.55,1.38,100.0
2024-10-31 09:30:00+05:30,0.0,21.41,1.37,100.0
2024-10-31 10:30:00+05:30,0.0,21.31,1.36,100.0
2024-10-31 11:30:00+05:30,75.03,22.02,1.35,97.72
2024-10-31 12:30:00+05:30,256.4,24.12,1.54,88.64
2024-10-31 13:30:00+05:30,460.5,26.07,0.88,79.13
2024-10-31 14:30:00+05:30,634.53,27.53,0.12,73.34
2024-10-31 15:30:00+05:30,731.53,28.62,0.22,69.63
2024-10-31 16:30:00+05:30,768.67,29.33,0.37,67.23
2024-10-31 17:30:00+05:30,715.17,29.69,0.49,65.71
2024-10-31 18:30:00+05:30,651.78,29.71,0.62,65.19
2024-10-31 19:30:00+05:30,491.73,29.43,0.78,65.78
2024-10-31 20:30:00+05:30,285.48,28.91,0.93,67.97
2024-10-31 21:30:00+05:30,98.57,28.22,0.9,72.79
2024-10-31 22:30:00+05:30,4.88,26.64,0.77,80.75
2024-10-31 23:30:00+05:30,0.0,25.53,0.69,84.93
2024-11-01 00:30:00+05:30,0.0,24.92,0.66,86.86
2024-11-01 01:30:00+05:30,0.0,24.35,0.64,88.91
2024-11-01 02:30:00+05:30,0.0,23.89,0.57,90.56
2024-11-01 03:30:00+05:30,0.0,23.42,0.58,92.48
2024-11-01 04:30:00+05:30,0.0,23.04,0.58,93.9
2024-11-01 05:30:00+05:30,0.0,22.73,0.66,94.75
2024-11-01 06:30:00+05:30,0.0,22.53,0.88,95.28
2024-11-01 07:30:00+05:30,0.0,22.21,1.02,96.37
2024-11-01 08:30:00+05:30,0.0,22.04,1.06,96.69
2024-11-01 09:30:00+05:30,0.0,21.9,1.04,96.81
2024-11-01 10:30:00+05:30,0.0,21.75,1.04,97.04
2024-11-01 11:30:00+05:30,52.25,22.12,1.21,97.36
2024-11-01 12:30:00+05:30,189.2,23.45,1.52,93.97
2024-11-01 13:30:00+05:30,356.33,24.8,1.72,88.64
2024-11-01 14:30:00+05:30,559.45,26.02,1.95,82.75
2024-11-01 15:30:00+05:30,671.42,27.16,2.14,77.58
2024-11-01 16:30:00+05:30,667.67,27.98,2.28,73.99
2024-11-01 17:30:00+05:30,595.83,28.31,2.33,72.54
2024-11-01 18:30:00+05:30,509.4,28.39,2.34,72.1
2024-11-01 19:30:00+05:30,370.92,28.11,2.23,72.73
2024-11-01 20:30:00+05:30,215.82,27.55,1.91,76.03
2024-11-01 21:30:00+05:30,75.72,26.66,1.38,81.68
2024-11-01 22:30:00+05:30,4.6,25.43,0.97,89.2
2024-11-01 23:30:00+05:30,0.0,24.71,0.81,90.93
2024-11-02 00:30:00+05:30,0.0,24.32,0.71,91.49
2024-11-02 01:30:00+05:30,0.0,23.89,0.67,92.77
2024-11-02 02:30:00+05:30,0.0,23.53,0.6,93.9
2024-11-02 03:30:00+05:30,0.0,23.19,0.6,95.02
2024-11-02 04:30:00+05:30,0.0,22.81,0.65,96.67
2024-11-02 05:30:00+05:30,0.0,22.54,0.69,97.64
2024-11-02 06:30:00+05:30,0.0,22.37,0.75,97.93
2024-11-02 07:30:00+05:30,0.0,22.31,0.76,97.7
2024-11-02 08:30:00+05:30,0.0,22.24,0.94,97.62
2024-11-02 09:30:00+05:30,0.0,22.06,1.23,98.01
2024-11-02 10:30:00+05:30,0.0,21.98,1.52,97.9
2024-11-02 11:30:00+05:30,66.38,22.3,1.97,97.32
2024-11-02 12:30:00+05:30,225.62,23.03,2.88,95.9
2024-11-02 13:30:00+05:30,438.8,23.91,3.42,93.35
2024-11-02 14:30:00+05:30,611.38,24.85,3.83,88.86
2024-11-02 15:30:00+05:30,681.12,25.7,3.96,83.9
2024-11-02 16:30:00+05:30,774.75,26.33,3.84,80.09
2024-11-02 17:30:00+05:30,707.47,26.64,3.7,78.3
2024-11-02 18:30:00+05:30,541.1,26.82,3.35,77.41
2024-11-02 19:30:00+05:30,415.08,26.78,2.79,77.72
2024-11-02 20:30:00+05:30,244.77,26.53,2.16,79.94
2024-11-02 21:30:00+05:30,93.72,25.96,1.57,84.01
2024-11-02 22:30:00+05:30,5.22,24.91,1.15,89.47
2024-11-02 23:30:00+05:30,0.0,24.15,1.02,90.42
2024-11-03 00:30:00+05:30,0.0,23.76,1.07,91.3
2024-11-03 01:30:00+05:30,0.0,23.37,1.18,92.42
2024-11-03 02:30:00+05:30,0.0,22.97,1.24,93.56
2024-11-03 03:30:00+05:30,0.0,22.59,1.26,94.68
2024-11-03 04:30:00+05:30,0.0,22.37,1.17,95.18
2024-11-03 05:30:00+05:30,0.0,22.13,1.21,95.89
2024-11-03 06:30:00+05:30,0.0,21.89,1.39,97.06
2024-11-03 07:30:00+05:30,0.0,21.94,1.66,97.57
2024-11-03 08:30:00+05:30,0.0,22.06,2.08,97.41
2024-11-03 09:30:00+05:30,0.0,22.02,2.19,97.57
2024-11-03 10:30:00+05:30,0.0,21.88,1.96,97.93
2024-11-03 11:30:00+05:30,86.75,22.11,2.14,97.57
2024-11-03 12:30:00+05:30,292.98,22.78,3.04,95.55
2024-11-03 13:30:00+05:30,518.72,23.56,3.43,92.17
2024-11-03 14:30:00+05:30,698.97,24.8,3.5,86.4
2024-11-03 15:30:00+05:30,710.72,25.93,3.49,80.7
2024-11-03 16:30:00+05:30,719.65,26.74,3.37,76.99
2024-11-03 17:30:00+05:30,639.67,27.2,3.19,75.14
2024-11-03 18:30:00+05:30,626.97,27.36,3.04,74.21
2024-11-03 19:30:00+05:30,466.55,27.32,2.92,73.97
2024-11-03 20:30:00+05:30,273.38,27.04,2.76,75.4
2024-11-03 21:30:00+05:30,98.95,26.26,2.22,81.29
2024-11-03 22:30:00+05:30,4.68,24.76,1.69,89.55
2024-11-03 23:30:00+05:30,0.0,23.68,1.53,93.07
2024-11-04 00:30:00+05:30,0.0,23.28,1.52,93.8
2024-11-04 01:30:00+05:30,0.0,22.86,1.53,94.55
2024-11-04 02:30:00+05:30,0.0,22.49,1.51,95.45
2024-11-04 03:30:00+05:30,0.0,22.11,1.54,96.75
2024-11-04 04:30:00+05:30,0.0,21.8,1.62,97.78
2024-11-04 05:30:00+05:30,0.0,21.58,1.72,98.38
2024-11-04 06:30:00+05:30,0.0,21.43,1.84,98.67
2024-11-04 07:30:00+05:30,0.0,21.31,1.9,98.57
2024-11-04 08:30:00+05:30,0.0,21.17,1.89,98.52
2024-11-04 09:30:00+05:30,0.0,21.07,1.87,98.38
2024-11-04 10:30:00+05:30,0.0,20.9,1.76,98.47
2024-11-04 11:30:00+05:30,67.88,21.47,1.96,97.63
2024-11-04 12:30:00+05:30,231.25,22.73,2.82,94.66
2024-11-04 13:30:00+05:30,451.8,23.94,3.22,89.34
2024-11-04 14:30:00+05:30,633.05,25.32,3.38,82.17
2024-11-04 15:30:00+05:30,640.8,26.43,3.5,76.58
2024-11-04 16:30:00+05:30,655.0,27.09,3.59,73.37
2024-11-04 17:30:00+05:30,587.78,27.45,3.65,71.54
2024-11-04 18:30:00+05:30,520.22,27.53,3.61,70.94
2024-11-04 19:30:00+05:30,297.52,27.32,3.43,71.2
2024-11-04 20:30:00+05:30,188.2,26.81,3.04,73.58
2024-11-04 21:30:00+05:30,76.55,25.93,2.27,79.18
2024-11-04 22:30:00+05:30,4.93,24.44,1.67,87.76
2024-11-04 23:30:00+05:30,0.0,23.46,1.43,91.62
2024-11-05 00:30:00+05:30,0.0,23.08,1.4,92.08
2024-11-05 01:30:00+05:30,0.0,22.68,1.45,92.88
2024-11-05 02:30:00+05:30,0.0,22.3,1.48,93.68
2024-11-05 03:30:00+05:30,0.0,21.89,1.58,94.61
2024-11-05 04:30:00+05:30,0.0,21.52,1.61,95.44
2024-11-05 05:30:00+05:30,0.0,21.11,1.67,96.67
2024-11-05 06:30:00+05:30,0.0,20.65,1.72,97.34
2024-11-05 07:30:00+05:30,0.0,20.2,1.69,98.41
2024-11-05 08:30:00+05:30,0.0,20.01,1.65,98.74
2024-11-05 09:30:00+05:30,0.0,19.87,1.65,98.74
2024-11-05 10:30:00+05:30,0.0,19.71,1.67,98.64
2024-11-05 11:30:00+05:30,59.42,20.37,1.89,97.74
2024-11-05 12:30:00+05:30,179.18,21.85,2.96,94.37
2024-11-05 13:30:00+05:30,335.75,23.31,3.68,88.97
2024-11-05 14:30:00+05:30,500.85,24.93,3.8,81.07
2024-11-05 15:30:00+05:30,742.95,26.14,3.68,75.18
2024-11-05 16:30:00+05:30,754.03,26.84,3.5,71.93
2024-11-05 17:30:00+05:30,736.62,27.26,3.26,69.76
2024-11-05 18:30:00+05:30,637.72,27.29,3.01,69.0
2024-11-05 19:30:00+05:30,492.83,26.97,2.83,69.72
2024-11-05 20:30:00+05:30,303.12,26.27,2.52,73.31
2024-11-05 21:30:00+05:30,110.8,25.32,2.16,78.94
2024-11-05 22:30:00+05:30,6.07,23.87,1.62,87.97
2024-11-05 23:30:00+05:30,0.0,22.97,1.5,91.85
2024-11-06 00:30:00+05:30,0.0,22.58,1.55,92.38
2024-11-06 01:30:00+05:30,0.0,22.19,1.61,93.07
2024-11-06 02:30:00+05:30,0.0,21.78,1.64,93.78
2024-11-06 03:30:00+05:30,0.0,21.4,1.59,94.3
2024-11-06 04:30:00+05:30,0.0,21.05,1.47,94.63
2024-11-06 05:30:00+05:30,0.0,20.73,1.3,94.66
2024-11-06 06:30:00+05:30,0.0,20.4,1.22,94.92
2024-11-06 07:30:00+05:30,0.0,20.15,1.07,94.91
2024-11-06 08:30:00+05:30,0.0,19.99,0.93,94.71
2024-11-06 09:30:00+05:30,0.0,19.87,0.87,94.75
2024-11-06 10:30:00+05:30,0.0,19.67,0.94,95.35
2024-11-06 11:30:00+05:30,67.47,20.15,1.01,95.0
2024-11-06 12:30:00+05:30,243.77,21.93,1.4,88.25
2024-11-06 13:30:00+05:30,449.58,24.3,1.51,78.77
2024-11-06 14:30:00+05:30,618.5,25.97,1.77,72.55
2024-11-06 15:30:00+05:30,734.08,27.04,2.0,69.07
2024-11-06 16:30:00+05:30,753.0,27.82,2.08,66.63
2024-11-06 17:30:00+05:30,720.65,28.34,2.06,64.81
2024-11-06 18:30:00+05:30,604.65,28.62,1.93,63.73
2024-11-06 19:30:00+05:30,470.52,28.47,1.7,63.64
2024-11-06 20:30:00+05:30,265.45,28.06,1.35,65.49
2024-11-06 21:30:00+05:30,94.0,27.54,0.98,67.58
2024-11-06 22:30:00+05:30,5.25,26.47,0.57,71.09
2024-11-06 23:30:00+05:30,0.0,25.8,0.33,68.78
2024-11-07 00:30:00+05:30,0.0,24.57,0.93,75.22
2024-11-07 01:30:00+05:30,0.0,23.34,1.25,81.13
2024-11-07 02:30:00+05:30,0.0,22.4,1.3,86.01
2024-11-07 03:30:00+05:30,0.0,21.95,1.25,88.15
2024-11-07 04:30:00+05:30,0.0,21.56,1.17,90.01
2024-11-07 05:30:00+05:30,0.0,21.23,1.11,91.32
2024-11-07 06:30:00+05:30,0.0,21.01,1.02,91.84
2024-11-07 07:30:00+05:30,0.0,20.88,0.89,91.63
2024-11-07 08:30:00+05:30,0.0,20.79,0.78,91.48
2024-11-07 09:30:00+05:30,0.0,20.79,0.68,91.34
2024-11-07 10:30:00+05:30,0.0,20.8,0.68,91.17
2024-11-07 11:30:00+05:30,72.53,21.03,0.8,93.05
2024-11-07 12:30:00+05:30,254.27,22.74,1.27,86.17
2024-11-07 13:30:00+05:30,452.38,24.31,1.77,81.34
2024-11-07 14:30:00+05:30,637.1,25.6,2.16,78.86
2024-11-07 15:30:00+05:30,725.2,26.55,2.41,76.14
2024-11-07 16:30:00+05:30,780.85,27.16,2.46,74.13
2024-11-07 17:30:00+05:30,759.58,27.54,2.41,72.96
2024-11-07 18:30:00+05:30,619.28,27.7,2.34,72.5
2024-11-07 19:30:00+05:30,494.55,27.67,2.13,72.51
2024-11-07 20:30:00+05:30,290.42,27.38,1.89,74.24
2024-11-07 21:30:00+05:30,103.1,26.75,1.51,79.53
2024-11-07 22:30:00+05:30,5.8,25.34,1.3,86.87
2024-11-07 23:30:00+05:30,0.0,24.39,1.21,88.14
2024-11-08 00:30:00+05:30,0.0,24.02,1.15,88.43
2024-11-08 01:30:00+05:30,0.0,23.65,1.17,89.51
2024-11-08 02:30:00+05:30,0.0,23.24,1.23,91.35
2024-11-08 03:30:00+05:30,0.0,22.87,1.29,93.51
2024-11-08 04:30:00+05:30,0.0,22.53,1.4,95.41
2024-11-08 05:30:00+05:30,0.0,22.27,1.54,96.64
2024-11-08 06:30:00+05:30,0.0,22.11,1.75,97.35
2024-11-08 07:30:00+05:30,0.0,21.97,2.0,97.75
2024-11-08 08:30:00+05:30,0.0,21.83,2.02,98.07
2024-11-08 09:30:00+05:30,0.0,21.53,1.87,98.46
2024-11-08 10:30:00+05:30,0.0,21.14,1.9,98.47
2024-11-08 11:30:00+05:30,73.8,21.7,2.1,97.08
2024-11-08 12:30:00+05:30,252.9,22.84,3.26,93.25
2024-11-08 13:30:00+05:30,456.4,23.97,4.01,87.6
2024-11-08 14:30:00+05:30,541.25,25.49,4.33,79.54
2024-11-08 15:30:00+05:30,665.75,26.72,4.34,74.05
2024-11-08 16:30:00+05:30,744.88,27.5,4.17,70.87
2024-11-08 17:30:00+05:30,698.12,27.98,3.87,68.88
2024-11-08 18:30:00+05:30,570.42,28.18,3.57,67.89
2024-11-08 19:30:00+05:30,390.17,28.0,3.29,68.13
2024-11-08 20:30:00+05:30,227.3,27.54,2.9,70.06
2024-11-08 21:30:00+05:30,90.88,26.73,2.25,75.11
2024-11-08 22:30:00+05:30,4.38,24.91,1.75,85.46
2024-11-08 23:30:00+05:30,0.0,23.75,1.65,87.6
2024-11-09 00:30:00+05:30,0.0,23.38,1.61,87.61
2024-11-09 01:30:00+05:30,0.0,22.83,1.72,89.21
2024-11-09 02:30:00+05:30,0.0,22.29,1.85,91.7
2024-11-09 03:30:00+05:30,0.0,21.85,1.96,93.88
2024-11-09 04:30:00+05:30,0.0,21.59,1.97,95.35
2024-11-09 05:30:00+05:30,0.0,21.45,2.02,96.29
2024-11-09 06:30:00+05:30,0.0,21.27,1.98,97.42
2024-11-09 07:30:00+05:30,0.0,21.1,1.96,98.29
2024-11-09 08:30:00+05:30,0.0,20.94,1.97,98.96
2024-11-09 09:30:00+05:30,0.0,20.82,2.03,99.18
2024-11-09 10:30:00+05:30,0.0,20.67,2.04,99.17
2024-11-09 11:30:00+05:30,82.8,21.1,2.58,96.95
2024-11-09 12:30:00+05:30,288.05,22.16,3.61,92.45
2024-11-09 13:30:00+05:30,516.95,23.26,4.37,86.18
2024-11-09 14:30:00+05:30,706.4,24.36,4.73,79.01
2024-11-09 15:30:00+05:30,776.17,25.26,4.89,74.05
2024-11-09 16:30:00+05:30,788.67,26.0,4.88,71.41
2024-11-09 17:30:00+05:30,782.72,26.57,4.7,69.71
2024-11-09 18:30:00+05:30,673.55,26.9,4.35,68.98
2024-11-09 19:30:00+05:30,570.5,27.01,3.76,68.97
2024-11-09 20:30:00+05:30,350.6,26.8,3.13,70.08
2024-11-09 21:30:00+05:30,125.12,26.03,2.29,74.75
2024-11-09 22:30:00+05:30,6.38,24.32,1.74,85.22
2024-11-09 23:30:00+05:30,0.0,23.33,1.64,87.32
2024-11-10 00:30:00+05:30,0.0,22.93,1.63,87.87
2024-11-10 01:30:00+05:30,0.0,22.39,1.73,89.9
2024-11-10 02:30:00+05:30,0.0,21.79,1.87,92.05
2024-11-10 03:30:00+05:30,0.0,21.27,1.94,93.76
2024-11-10 04:30:00+05:30,0.0,20.93,1.93,95.1
2024-11-10 05:30:00+05:30,0.0,20.58,1.91,96.58
2024-11-10 06:30:00+05:30,0.0,20.28,1.89,98.08
2024-11-10 07:30:00+05:30,0.0,19.97,1.78,99.5
2024-11-10 08:30:00+05:30,0.0,19.54,1.67,100.0
2024-11-10 09:30:00+05:30,0.0,19.2,1.66,100.0
2024-11-10 10:30:00+05:30,0.0,18.95,1.6,100.0
2024-11-10 11:30:00+05:30,76.53,19.75,1.55,99.22
2024-11-10 12:30:00+05:30,280.42,21.93,2.52,89.56
2024-11-10 13:30:00+05:30,516.88,23.86,3.75,79.15
2024-11-10 14:30:00+05:30,712.65,25.31,4.41,71.54
2024-11-10 15:30:00+05:30,800.28,26.31,4.53,66.37
2024-11-10 16:30:00+05:30,864.58,27.02,4.43,63.02
2024-11-10 17:30:00+05:30,833.05,27.49,4.29,61.03
2024-11-10 18:30:00+05:30,719.67,27.66,4.14,60.22
2024-11-10 19:30:00+05:30,597.28,27.53,3.8,60.48
2024-11-10 20:30:00+05:30,367.25,27.19,3.25,62.35
2024-11-10 21:30:00+05:30,138.32,26.28,2.58,67.7
2024-11-10 22:30:00+05:30,6.72,23.96,2.04,80.04
2024-11-10 23:30:00+05:30,0.0,22.89,1.92,79.86
2024-11-11 00:30:00+05:30,0.0,22.58,1.83,79.64
2024-11-11 01:30:00+05:30,0.0,22.18,1.73,79.97
2024-11-11 02:30:00+05:30,0.0,21.79,1.56,80.64
2024-11-11 03:30:00+05:30,0.0,21.3,1.36,82.12
2024-11-11 04:30:00+05:30,0.0,20.89,1.23,82.83
2024-11-11 05:30:00+05:30,0.0,20.47,1.19,84.09
2024-11-11 06:30:00+05:30,0.0,20.09,1.29,85.97
2024-11-11 07:30:00+05:30,0.0,19.68,1.42,87.83
2024-11-11 08:30:00+05:30,0.0,19.33,1.53,89.1
2024-11-11 09:30:00+05:30,0.0,19.0,1.61,89.97
2024-11-11 10:30:00+05:30,0.0,18.71,1.65,90.91
2024-11-11 11:30:00+05:30,75.35,19.33,1.52,92.2
2024-11-11 12:30:00+05:30,269.15,21.88,2.05,83.18
2024-11-11 13:30:00+05:30,487.73,23.94,2.6,77.89
2024-11-11 14:30:00+05:30,674.75,25.52,3.11,73.11
2024-11-11 15:30:00+05:30,805.9,26.63,3.46,68.95
2024-11-11 16:30:00+05:30,828.15,27.37,3.51,65.99
2024-11-11 17:30:00+05:30,790.05,27.84,3.34,63.85
2024-11-11 18:30:00+05:30,647.5,28.02,3.06,62.45
2024-11-11 19:30:00+05:30,513.38,27.78,2.66,62.16
2024-11-11 20:30:00+05:30,290.92,27.36,2.17,63.78
2024-11-11 21:30:00+05:30,105.47,26.63,1.73,67.7
2024-11-11 22:30:00+05:30,5.38,24.88,1.4,73.67
2024-11-11 23:30:00+05:30,0.0,24.16,1.04,71.5
2024-11-12 00:30:00+05:30,0.0,23.97,0.85,69.73
2024-11-12 01:30:00+05:30,0.0,23.46,0.8,71.29
2024-11-12 02:30:00+05:30,0.0,22.96,0.75,73.45
2024-11-12 03:30:00+05:30,0.0,22.45,0.6,74.69
2024-11-12 04:30:00+05:30,0.0,21.9,0.58,76.74
2024-11-12 05:30:00+05:30,0.0,21.56,0.71,77.78
2024-11-12 06:30:00+05:30,0.0,21.23,0.82,79.08
2024-11-12 07:30:00+05:30,0.0,20.9,0.89,80.73
2024-11-12 08:30:00+05:30,0.0,20.55,0.94,82.53
2024-11-12 09:30:00+05:30,0.0,20.16,1.06,83.55
2024-11-12 10:30:00+05:30,0.0,19.83,1.19,84.27
2024-11-12 11:30:00+05:30,62.03,20.22,1.14,86.38
2024-11-12 12:30:00+05:30,208.65,21.91,1.35,81.28
2024-11-12 13:30:00+05:30,402.95,23.75,1.39,75.4
2024-11-12 14:30:00+05:30,619.22,25.79,1.58,69.29
2024-11-12 15:30:00+05:30,741.15,26.93,1.68,66.46
2024-11-12 16:30:00+05:30,761.12,27.73,1.66,65.0
2024-11-12 17:30:00+05:30,681.85,28.29,1.55,64.54
2024-11-12 18:30:00+05:30,542.45,28.53,1.39,64.76
2024-11-12 19:30:00+05:30,440.35,28.49,1.13,65.36
2024-11-12 20:30:00+05:30,259.3,28.06,0.85,67.35
2024-11-12 21:30:00+05:30,91.3,27.44,0.61,72.22
2024-11-12 22:30:00+05:30,4.62,25.89,0.74,81.01
2024-11-12 23:30:00+05:30,0.0,24.6,1.14,85.35
2024-11-13 00:30:00+05:30,0.0,23.79,1.41,88.79
2024-11-13 01:30:00+05:30,0.0,23.22,1.46,89.74
2024-11-13 02:30:00+05:30,0.0,22.77,1.37,89.94
2024-11-13 03:30:00+05:30,0.0,22.27,1.38,91.62
2024-11-13 04:30:00+05:30,0.0,21.73,1.51,93.9
2024-11-13 05:30:00+05:30,0.0,21.3,1.56,95.57
2024-11-13 06:30:00+05:30,0.0,21.05,1.58,96.68
2024-11-13 07:30:00+05:30,0.0,20.93,1.58,97.29
2024-11-13 08:30:00+05:30,0.0,20.88,1.53,97.58
2024-11-13 09:30:00+05:30,0.0,20.84,1.53,97.86
2024-11-13 10:30:00+05:30,0.0,20.79,1.55,98.1
2024-11-13 11:30:00+05:30,59.53,21.3,1.61,97.57
2024-11-13 12:30:00+05:30,207.0,22.53,2.53,93.97
2024-11-13 13:30:00+05:30,350.83,23.66,3.08,89.75
2024-11-13 14:30:00+05:30,474.7,24.89,3.53,84.47
2024-11-13 15:30:00+05:30,635.03,25.95,3.72,80.02
2024-11-13 16:30:00+05:30,547.8,26.64,3.83,77.22
2024-11-13 17:30:00+05:30,477.62,26.91,3.93,76.35
2024-11-13 18:30:00+05:30,405.8,26.83,3.97,76.77
2024-11-13 19:30:00+05:30,313.65,26.45,3.68,78.99
2024-11-13 20:30:00+05:30,189.7,25.86,3.25,82.96
2024-11-13 21:30:00+05:30,70.18,25.01,2.56,88.9
2024-11-13 22:30:00+05:30,5.18,23.87,1.76,95.4
2024-11-13 23:30:00+05:30,0.0,23.29,1.74,97.3
2024-11-14 00:30:00+05:30,0.0,23.04,1.74,98.04
2024-11-14 01:30:00+05:30,0.0,22.97,2.18,97.98
2024-11-14 02:30:00+05:30,0.0,22.92,2.61,97.7
2024-11-14 03:30:00+05:30,0.0,22.72,2.64,97.61
2024-11-14 04:30:00+05:30,0.0,22.46,2.62,97.65
2024-11-14 05:30:00+05:30,0.0,22.28,2.61,97.68
2024-11-14 06:30:00+05:30,0.0,22.14,2.56,97.68
2024-11-14 07:30:00+05:30,0.0,21.99,2.31,97.83
2024-11-14 08:30:00+05:30,0.0,21.8,2.07,98.01
2024-11-14 09:30:00+05:30,0.0,21.65,1.88,98.12
2024-11-14 10:30:00+05:30,0.0,21.5,1.75,98.23
2024-11-14 11:30:00+05:30,63.9,21.82,1.91,97.68
2024-11-14 12:30:00+05:30,234.05,22.71,2.95,95.26
2024-11-14 13:30:00+05:30,416.6,23.42,3.67,92.82
2024-11-14 14:30:00+05:30,558.08,24.24,4.31,88.32
2024-11-14 15:30:00+05:30,568.08,24.92,4.59,83.7
2024-11-14 16:30:00+05:30,617.72,25.32,4.7,80.52
2024-11-14 17:30:00+05:30,576.25,25.51,4.8,79.12
2024-11-14 18:30:00+05:30,540.55,25.46,4.8,79.24
2024-11-14 19:30:00+05:30,419.62,25.17,4.41,80.92
2024-11-14 20:30:00+05:30,246.8,24.69,3.58,84.49
2024-11-14 21:30:00+05:30,95.68,24.07,2.54,89.6
2024-11-14 22:30:00+05:30,4.55,23.06,1.7,94.89
2024-11-14 23:30:00+05:30,0.0,22.46,1.53,96.0
2024-11-15 00:30:00+05:30,0.0,22.24,1.53,95.81
2024-11-15 01:30:00+05:30,0.0,21.97,1.65,96.42
2024-11-15 02:30:00+05:30,0.0,21.72,1.75,97.08
2024-11-15 03:30:00+05:30,0.0,21.61,1.78,97.59
2024-11-15 04:30:00+05:30,0.0,21.55,1.76,97.96
2024-11-15 05:30:00+05:30,0.0,21.49,1.84,98.09
2024-11-15 06:30:00+05:30,0.0,21.38,1.84,98.35
2024-11-15 07:30:00+05:30,0.0,21.25,1.8,98.46
2024-11-15 08:30:00+05:30,0.0,21.13,1.79,98.53
2024-11-15 09:30:00+05:30,0.0,20.98,1.77,98.45
2024-11-15 10:30:00+05:30,0.0,20.88,1.77,98.4
2024-11-15 11:30:00+05:30,70.9,21.42,1.91,97.84
2024-11-15 12:30:00+05:30,263.65,22.7,2.99,94.97
2024-11-15 13:30:00+05:30,469.5,23.86,3.92,90.1
2024-11-15 14:30:00+05:30,509.02,25.16,4.6,83.14
